LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,default.payment.next.month,TOTAL_BILL_AMT,TOTAL_PAY_AMT,PAY_BILL_RATIO,AVG_PAY_DELAY
110000.0,1,1,2,26,0,-0.38137167988624376,-0.29419053875100337,-0.4755529761342097,0.0
50000.0,1,2,2,22,0,-2.79967549669918,-1.726636796509529,0.9594156278042276,-1.0
260000.0,1,1,1,53,1,-3.9356106528693435,-1.358749161112668,0.46285060308818227,-0.5
220000.0,2,1,2,32,0,14.836241607605093,0.8720552481843653,0.05506705882572385,0.3333333333333333
200000.0,1,1,1,32,0,-3.950213108649786,-1.4912583294767687,0.50547478251809,-1.1666666666666667
10000.0,2,2,1,26,1,-3.5251773020771893,-1.6551194920218466,0.6554468435386139,1.1666666666666667
180000.0,1,2,1,34,0,-0.2911388538681198,-1.0992472713498393,-1.5507229834054548,0.0
210000.0,2,2,2,30,0,0.52681517915833,-0.9427231758124817,-0.6174441993248757,1.0
310000.0,1,1,2,29,1,-1.5891495264544964,-1.2084601244288247,2.0511942557288325,0.3333333333333333
360000.0,1,1,2,29,0,-2.203864499704786,4.441565198454217,-3.6894228541030882,-2.0
200000.0,1,1,1,51,0,-0.5043072169439049,7.284780483679523,14.69616006665794,-0.3333333333333333
180000.0,1,2,1,39,1,12.244194153879041,0.29552422430879,0.0223134923027563,1.0
140000.0,1,2,2,27,0,-0.6116729722077063,-1.1620371050056506,-2.9924188167175294,1.0
50000.0,2,1,2,32,1,-2.0274020412597005,-1.329277276957409,1.293823862105217,1.1666666666666667
60000.0,1,3,1,33,0,0.34666962246279676,-1.2072002784668667,-0.8964338827656424,0.0
90000.0,2,2,1,27,0,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-1.5
100000.0,1,2,2,40,0,1.9856030475515678,-1.0785018009662426,-0.3612341573172964,0.0
20000.0,1,3,2,24,0,-4.143698037386278,-1.6890631098572484,0.537285416655845,-1.5
110000.0,1,1,2,29,0,-1.8123319540141405,0.42767023853964814,-0.5264722585715292,0.0
70000.0,2,1,2,25,0,-2.2565687775200054,-1.5093983165416673,1.2012062877454686,0.0
170000.0,2,2,1,33,0,-3.6646756641340907,0.13571908443230618,-0.05093268432592124,-2.0
500000.0,1,1,1,64,1,-4.052833951378268,-1.7515173521601803,0.5737348902875703,-2.0
30000.0,1,2,1,38,0,-2.8482039702086612,-1.2032040502017551,0.6510125882187744,1.1666666666666667
50000.0,2,2,2,23,0,-2.6685956422923214,0.15671843203850955,-0.09392235486316465,-0.3333333333333333
10000.0,2,2,2,22,0,-3.1039838390982757,-1.5295117745776319,0.7269598492891225,0.3333333333333333
200000.0,2,1,2,35,0,-1.1754735991096736,1.605678319699444,-9.15054075283354,-0.16666666666666666
390000.0,2,1,2,29,0,9.34932778515986,0.3314695854438814,0.03202812707499547,0.0
140000.0,2,2,2,32,1,3.847270947053684,-0.44036503465328164,-0.09084803376236864,2.1666666666666665
220000.0,2,3,1,50,0,-3.575839875352553,0.36260987188927246,-0.14077345232480432,-2.0
500000.0,2,1,1,40,0,-4.015264286242424,-1.7705650113588864,0.5872006044171132,-2.0
100000.0,2,2,1,49,0,-3.980781789436212,-1.6078775174448245,0.5394147009160775,-2.0
400000.0,2,3,1,30,0,16.69996302692755,11.978079268109681,0.6767290558679149,0.0
80000.0,1,1,2,26,0,1.7514074521045284,-0.7304488351294529,-0.26548188439728865,0.0
30000.0,1,2,2,39,0,-1.506502583799606,-1.3623975405519066,2.689813604368362,0.0
240000.0,1,1,1,35,1,10.785280451043995,1.9144308466629485,0.1624425362311475,0.0
500000.0,1,1,2,49,1,21.692126993556293,-0.1571527622900442,-0.006925431112503013,-2.0
50000.0,1,2,1,36,0,-0.8324929041085072,-1.1455892241448231,-6.8390489253476705,0.0
180000.0,1,2,1,34,0,-3.899010424593342,-1.0422173238043684,0.3595079600138262,-1.0
100000.0,2,2,1,33,0,2.7367004013714338,-0.5737996008224588,-0.15355782888343536,0.3333333333333333
180000.0,2,2,2,29,0,3.0591556980126215,-0.6037030747752598,-0.14872626715719112,0.3333333333333333
50000.0,1,3,2,40,0,-0.3991421706218839,-0.903564127687084,-1.503790220429127,0.0
360000.0,1,1,2,29,0,-3.354792857183936,-1.8113131481716942,0.7692027528645634,-1.6666666666666667
330000.0,2,2,1,27,1,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-1.5
200000.0,1,1,1,38,0,-2.569442548508728,2.52887300640195,-1.6113192603353752,-1.3333333333333333
40000.0,1,2,2,22,0,-3.7102410686144216,-1.228168624155455,0.45315844349718365,-0.5
260000.0,1,1,2,37,0,0.12680086638959137,5.088176173540402,4.5155948360632205,0.0
320000.0,1,1,1,40,0,1.8011251079075878,17.89071671054015,6.386975240782564,-0.8333333333333334
10000.0,2,2,1,22,0,-3.5034127362376553,-1.2222270826547665,0.48822436067479424,-0.5
230000.0,2,2,1,30,0,15.874772299370536,1.8220527093733727,0.10797495083482338,0.0
10000.0,2,2,2,24,1,-3.874140566043992,-1.4298157307936887,0.4974759229544947,-0.5
30000.0,1,1,2,25,1,-3.67083771709355,0.49370260851619896,-0.18484934721284912,0.0
90000.0,1,2,1,41,0,0.11936442226267062,-1.2746738661070218,-1.1387478829552313,0.0
300000.0,2,3,1,41,0,-3.931956432407506,-1.370387995517561,0.4673971210384937,-1.5
230000.0,2,2,2,31,0,-3.0180690239002703,0.23676635871608184,-0.11732322131305974,-0.16666666666666666
150000.0,1,2,2,27,0,-3.12339818265661,-0.03217886577601625,0.015154419005745247,0.0
60000.0,1,2,1,52,0,-0.24121110639196475,-1.1867560067258645,-1.5640134123245386,0.0
50000.0,1,2,2,25,0,-3.1958548896938157,-1.7116935398924396,0.779511227233742,-1.0
140000.0,1,2,2,31,0,2.501699538228331,4.183668309285528,1.1947536513661694,0.0
90000.0,2,3,1,25,0,2.381963367712498,-0.9317167979487472,-0.2754958279098524,0.0
80000.0,2,3,1,50,1,2.57183755610121,-0.7996113270656868,-0.2238655354580267,0.8333333333333334
260000.0,2,2,1,38,0,-3.757228142148905,-0.7883730547369757,0.2859295691514813,-0.6666666666666666
60000.0,2,3,1,53,0,-2.067816423815624,5.840715867250828,-5.469775269404662,0.8333333333333334
50000.0,1,2,1,48,1,0.1595830414449993,-1.259939837423161,-1.0865455878460446,2.0
150000.0,1,1,2,34,0,0.3278309625102161,0.23252200207318582,0.1751141588335999,0.8333333333333334
220000.0,2,1,1,36,0,-3.7194660678697646,0.17622895727141769,-0.06480277851360096,-1.1666666666666667
330000.0,2,1,1,36,0,4.962929233776911,-0.11354348971731523,-0.01904156250490951,0.0
300000.0,2,2,2,37,0,2.4862924503234014,-0.7975803918670369,-0.22877610046542435,0.0
70000.0,2,2,1,29,0,2.401533911747215,-0.8258122089613847,-0.24277641510773654,-0.16666666666666666
300000.0,2,1,2,29,0,4.4952607814259045,5.287278874109181,0.9621524954703321,-0.8333333333333334
70000.0,2,2,1,43,0,-0.809009898592182,-1.159723248005684,-6.0721641564519935,0.6666666666666666
110000.0,1,2,2,24,0,5.416107915824184,-0.5537809353758633,-0.086311038193429,2.0
240000.0,2,2,2,28,0,6.03595805755497,-0.31896312584522524,-0.04533328982863018,0.0
80000.0,2,3,2,54,0,-2.874382828706624,-1.3847287932648216,0.7387651935652455,-0.3333333333333333
50000.0,1,3,2,26,0,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-2.0
420000.0,2,1,1,32,0,-1.237680060800776,-1.0918157498626613,4.593636278046157,0.0
220000.0,2,2,1,41,0,0.04041508031892327,3.0268126445429404,2.9092356520006586,0.6666666666666666
150000.0,2,1,2,31,0,-0.1297871948600841,1.7079887489130794,1.9627253688119,0.0
60000.0,2,1,2,31,0,-3.7259432712275613,-0.965771979938011,0.3542890969638922,-0.6666666666666666
260000.0,2,2,1,46,0,-4.033276089046899,-1.2112083257198065,0.3993069836581828,-2.0
180000.0,2,1,2,34,1,-3.9672268190105804,-1.2089674848211627,0.4074401987321926,-1.0
130000.0,2,2,2,25,0,-0.3775181793988701,-1.3246866201774383,-2.128072782749206,0.5
220000.0,2,2,1,45,0,14.62513762826139,0.9790545482410864,0.06265893917441455,0.0
200000.0,1,5,2,40,0,5.955440848393091,8.181185261288702,1.1762281413375535,0.3333333333333333
130000.0,1,1,2,27,1,-3.956430358218171,-1.496495405898185,0.5061832089967162,-0.8333333333333334
420000.0,2,1,2,41,0,-0.9883229890733951,8.633246987173106,739.337065062012,-0.6666666666666666
30000.0,2,1,1,23,1,-1.445104382078691,-1.5210170525314135,3.417214284496775,0.0
110000.0,1,3,1,43,0,-1.6196707757985893,1.4836872032261283,-2.3943152738065687,-0.5
150000.0,2,2,2,25,1,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-1.5
50000.0,2,2,1,38,0,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-2.0
200000.0,2,1,1,41,0,-4.052833951378268,-1.7307041400018925,0.5669172210367119,-1.5
170000.0,2,1,1,33,1,9.64882467443048,0.06487827041987272,0.006092528744102225,0.0
200000.0,2,4,2,25,0,5.853328838695404,-0.7036535996346232,-0.10267325794461225,0.0
200000.0,2,2,1,31,0,9.044816436438994,0.2402584480476772,0.023918649939296616,0.5
50000.0,2,6,2,33,0,-1.2435692503879041,-1.5303877374438557,6.283172999081727,0.3333333333333333
500000.0,1,1,2,38,0,36.462207505228704,4.132043162145675,0.11029897695080981,0.0
150000.0,1,1,2,25,0,-3.8807724310776255,-1.2668845440077139,0.43977251737784917,-1.3333333333333333
30000.0,1,2,2,25,0,-4.011633507569467,-1.6529904497669183,0.5488683950461691,-2.0
230000.0,2,1,2,33,0,-3.98713088977577,-1.3972115158005267,0.46774365347793945,-0.6666666666666666
360000.0,2,2,1,49,1,-3.7454120854754027,-1.5781818138442854,0.57484332577745,-1.0
380000.0,2,1,1,37,0,35.33229190601558,3.4759820211169608,0.09567197219786287,0.0
30000.0,2,3,2,43,0,-2.7204215243220515,-1.5417333077021351,0.896136955918213,2.1666666666666665
50000.0,2,2,2,43,0,0.12533026836238387,-1.0907464236585183,-0.9692678268094637,0.0
420000.0,2,2,1,47,0,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-1.5
70000.0,1,2,2,32,0,-0.14538705087645332,-1.264193230270704,-1.4792582204227127,0.0
50000.0,2,2,1,37,0,-0.11621065658890409,-0.9029708395499652,-1.0217036970199662,0.0
350000.0,2,2,2,33,1,24.183534427827883,2.2031545917821598,0.08748393114143928,0.0
200000.0,1,1,2,32,0,-3.862081324985904,9.866804813938966,-3.447422939314124,-1.1666666666666667
340000.0,1,2,2,29,0,-3.602039690740921,-0.6927899238251146,0.26624879178066857,-0.16666666666666666
50000.0,1,2,2,25,0,-1.7614650170462804,-1.1510050838330261,1.5115665960568614,0.0
20000.0,2,2,2,22,1,-2.4387282333649356,-1.4295600252298413,0.9936275608398596,1.3333333333333333
360000.0,2,1,2,34,1,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-1.5
140000.0,1,1,2,29,0,-1.8664942850067368,-1.0274253513825602,1.1857266333552012,0.0
150000.0,1,2,1,39,1,6.828740572016508,-0.5338245514483592,-0.06818779426112187,1.0
100000.0,2,1,1,35,1,4.879801855774949,-0.41627251054463943,-0.07079703036859825,0.3333333333333333
460000.0,1,1,1,44,0,-3.7319099696244127,-0.6472465253632158,0.23692088412862314,-0.8333333333333334
150000.0,2,2,1,34,0,8.680123736755217,-0.32026804683921506,-0.033085119110943216,0.8333333333333334
290000.0,2,1,1,39,0,-0.676933592111449,5.603646445643748,17.345184484723188,-2.0
240000.0,2,2,1,35,0,6.1537317176138355,-0.2987389692038446,-0.041759878759262514,0.6666666666666666
210000.0,2,1,2,41,0,-2.967689087384896,-0.5670285717421546,0.28816980049208313,-0.16666666666666666
350000.0,2,2,2,33,0,16.890304906571107,5.48294982428908,0.3064760412370162,0.0
280000.0,2,3,1,37,0,-2.497912332760859,3.9168713960683257,-2.614886939911224,-0.5
150000.0,1,2,1,43,0,3.8929304076255336,4.5030083827426886,0.9203091006004992,0.0
170000.0,2,2,1,29,0,-1.6704243649697554,7.043657154746728,-10.506266661511452,-0.8333333333333334
50000.0,1,3,1,40,0,-2.6311754612887412,-1.5845942032518,0.9714431346336347,0.5
100000.0,1,2,1,51,1,0.9887839135367187,-1.3460450309670635,-0.6768181408775316,2.6666666666666665
50000.0,1,2,2,24,0,-1.8615415733394867,-1.3614235051581196,1.5802180037360272,0.0
230000.0,2,2,1,33,1,-4.021900563882563,-1.6982877876681868,0.5619932726992883,-1.1666666666666667
90000.0,1,2,2,28,1,-0.6340819546191929,-0.38239787340879305,-1.0450369371940529,0.3333333333333333
20000.0,1,2,2,24,0,-3.306732288856506,-0.9361337761058439,0.4058267969058102,0.0
260000.0,2,2,2,40,0,-4.0237099784930415,-1.7289301313624241,0.5717909930713955,-1.6666666666666667
290000.0,2,1,1,40,1,-3.8593583218177927,-1.0670796101177065,0.3731884884715418,-1.6666666666666667
50000.0,2,2,1,34,0,-0.5832241815962037,-1.2407318258473408,-2.9769765208528693,0.5
60000.0,2,3,2,42,0,-1.7420650212767768,-1.3214182870860791,1.7807311343317098,0.0
180000.0,2,2,1,36,0,-4.036554004903979,-1.7872836911443346,0.588589463009024,-1.5
250000.0,2,2,1,43,0,-0.5917184382956273,-1.268591495199375,-3.107148630233596,0.0
90000.0,1,1,1,29,0,3.2019735492304138,-0.4935450594487941,-0.11745553694386922,0.0
10000.0,2,3,1,52,0,-3.6612085854603595,-1.6837750568283014,0.6327106661340591,2.0
290000.0,2,1,1,37,0,-1.501193862281907,0.8375178409665134,-1.6710456851034499,-0.16666666666666666
80000.0,2,2,2,27,0,1.6558087588634904,-0.2572382763683576,-0.09685873484295551,0.0
30000.0,2,2,2,25,0,-3.9977780697863765,0.00742511125700851,-0.002476871564257466,2.1666666666666665
200000.0,2,2,1,37,0,-3.4349508807012974,-0.8117059600355134,0.3333561947671534,-0.8333333333333334
50000.0,2,3,1,56,0,-0.5243507567510854,-0.9975069425860471,-2.097148175349953,0.0
220000.0,1,2,1,47,1,13.30723235251093,-0.2632223427277967,-0.018397851956433838,2.5
430000.0,1,2,1,48,0,-1.5351381250664444,-1.3768414593649863,2.572871180116411,0.0
50000.0,2,2,1,27,1,-1.1392821671330782,0.3748869144469368,-2.691564341390153,-0.16666666666666666
410000.0,1,1,2,33,0,-3.9660899173383832,-1.440386056036245,0.4856177985759695,-1.5
50000.0,2,2,1,39,0,-1.8017771242576004,-1.5161912134544888,1.8910382543757343,0.8333333333333334
110000.0,1,2,2,47,0,2.549882076254447,-0.7962808471552201,-0.22431191517082513,0.0
50000.0,1,1,2,28,0,-1.1090065501708786,1.7420963961329488,-15.981575358563683,0.3333333333333333
30000.0,2,3,3,56,1,-1.5255257603913563,-1.4553898473801343,2.7693977290405574,2.1666666666666665
80000.0,2,1,1,25,1,-3.3576748126164655,-1.58595590664397,0.6726779699037168,2.5
230000.0,1,2,1,39,0,-3.3421190562153544,0.6555852173499661,-0.2799111409858603,-1.0
300000.0,1,2,1,66,1,18.642226161651156,1.61179228352179,0.08205751579566886,0.0
230000.0,2,2,2,28,0,-2.770821295654105,-1.068783476134869,0.6035524187323952,0.0
220000.0,1,1,1,36,0,-4.042390496097424,-1.7627677371106063,0.5794021968487502,-1.6666666666666667
200000.0,2,1,2,26,0,13.72847046543795,0.6994883597928512,0.047492260749972724,0.0
130000.0,2,1,2,30,1,6.84390411353694,-0.23691718172979526,-0.030203987491500016,0.6666666666666666
20000.0,1,1,2,25,0,-2.5029578846304306,-0.6990268527771066,0.46510075892711633,0.0
400000.0,2,1,2,31,0,-2.568468988461344,2.8893399068041488,-1.8421402833336022,-0.5
230000.0,2,1,2,29,0,-1.5336555322637917,-1.4036059501185711,2.630172208961105,0.0
30000.0,1,2,1,36,0,-3.4467298693270503,-1.1710004750173477,0.47859818515209457,0.0
190000.0,1,2,1,44,0,9.629125203377715,0.17983382310540086,0.016918967428124133,0.0
220000.0,2,1,2,27,0,-3.476058440201208,-0.694465393884379,0.28047213369808255,-0.6666666666666666
20000.0,1,2,2,30,0,-2.5768966243154554,-1.273498107793178,0.8075977132274061,0.0
280000.0,2,2,2,29,0,-3.9685898273997244,-1.477252122676846,0.4976275634451038,-1.8333333333333333
190000.0,1,2,1,36,0,3.454364477329068,-0.16972221970825432,-0.03810245447404955,0.0
260000.0,1,1,2,36,0,-3.971635394867521,-1.2075579464792425,0.4063614091300985,-1.5
80000.0,2,2,1,34,0,2.171320478658943,-0.6171323370956213,-0.19459791000264604,0.3333333333333333
60000.0,2,2,2,24,0,1.2370219266483358,-0.8439976784581209,-0.3772862788710604,-0.16666666666666666
80000.0,1,3,1,52,0,-1.9964447458394985,-1.3659856468229872,1.3708594004097565,-0.16666666666666666
360000.0,2,1,1,36,1,-1.9611302512279682,2.046011321192472,-2.1287555131871336,-0.16666666666666666
350000.0,2,2,1,33,0,-4.033176852384457,-0.7371614644570237,0.24303280037150565,-1.5
50000.0,1,2,2,25,0,1.6831801548273697,1.4413558234936477,0.5371819036826402,1.0
360000.0,2,1,1,40,0,-3.7721011925630332,2.566769809606487,-0.925929333493522,-1.1666666666666667
100000.0,2,3,2,41,1,-3.693952281726963,-1.0678143505301576,0.39637463431447023,-0.8333333333333334
360000.0,2,1,2,29,0,-4.017344120378715,-1.7522742041518449,0.5807339614720222,-1.5
120000.0,2,1,2,31,0,-3.896332625496935,-0.9768608048373144,0.33727507546537777,-0.6666666666666666
20000.0,2,3,1,51,0,-3.5012003364227136,-1.6905621078332036,0.6759003200243818,-1.0
100000.0,1,1,2,31,1,4.013341408726694,-0.5375419481608891,-0.10722229035213779,2.0
60000.0,1,2,2,22,0,-1.3784980818868122,-0.3432845116430836,0.9069649968417567,-0.16666666666666666
240000.0,2,1,2,28,1,-3.9135098165956754,-1.6606411169385429,0.5699795852683752,-0.16666666666666666
70000.0,2,1,2,25,0,2.1997355847937503,-1.0269810034581748,-0.32095808426756994,0.0
360000.0,2,1,2,31,0,-2.258489403053413,4.402884119178715,-3.498546835989407,-2.0
290000.0,1,1,1,47,0,-2.5332761139928968,4.110264667275074,-2.6807074275560754,-2.0
90000.0,2,1,2,24,0,0.9832535509869861,-0.9320859137891526,-0.46997818979085687,0.0
80000.0,2,3,2,54,0,-3.437289727099076,-0.6908454431933723,0.28344822345582776,-0.5
50000.0,1,2,2,38,0,-0.8145284938878276,-0.5435391852997056,-2.9305805333298753,0.5
50000.0,2,3,2,54,0,-1.5691065708286263,-1.5146421564625536,2.6614385320788263,0.0
160000.0,2,2,1,45,0,-3.1462850029570277,2.3303020954888574,-1.085737491655722,-1.0
120000.0,2,3,2,53,1,2.4092307702153106,-0.7607583058309153,-0.22314661491303783,0.6666666666666666
500000.0,2,1,2,27,0,0.3061295856162177,-1.1657712435686123,-0.8925387315368208,0.0
50000.0,2,2,2,24,0,-3.378752643370176,0.4201761052134717,-0.17663715745499853,-0.8333333333333334
50000.0,1,2,2,28,1,-2.1149408863499057,-1.5224338801864992,1.365483945225692,0.0
50000.0,1,2,2,28,0,-3.4440104729652865,-0.7405560004490654,0.303008521706766,0.0
210000.0,2,1,2,33,0,-3.609759871934531,-0.16038931512702068,0.06145749915609256,-1.0
80000.0,1,2,2,26,0,-3.8793317497711,-1.7468924681511093,0.6067006583350402,-1.0
20000.0,1,1,2,31,0,-2.7127862467375885,-1.5179834892221373,0.8862655758203922,1.0
310000.0,2,1,1,34,1,-3.9742620861626206,-1.5487804014553734,0.5207276146446136,-0.8333333333333334
150000.0,2,1,1,29,0,-2.248884448258689,-1.001747765488784,0.8021140521731326,0.3333333333333333
50000.0,2,2,1,50,1,-1.53135974771011,-1.2827777711910482,2.4141417875914906,0.0
100000.0,1,3,1,30,1,2.5098107282399376,-0.8714843921221563,-0.24829954080150043,1.3333333333333333
150000.0,1,5,2,31,0,-0.906445940398897,-1.6905621078332036,-18.070430241525003,-2.0
50000.0,1,2,2,23,0,-3.5536592869088106,-1.4281067393964268,0.5592393420365571,0.5
180000.0,2,3,1,51,1,-4.004964469096286,-1.630690902638106,0.5426656186482367,0.5
50000.0,2,3,2,23,0,-3.823357306639281,-1.3562510432592263,0.4803681914683369,-2.0
50000.0,2,3,1,36,0,-1.6736506846021766,-1.0547945674274302,1.5657886075634846,0.0
50000.0,2,3,1,43,0,-3.8507064552832055,-1.323758285462462,0.4643614859078685,-1.0
230000.0,1,2,1,41,0,16.70013930940441,1.3865960121016176,0.07833814117863432,0.0
70000.0,2,2,2,24,0,-1.2822841506983567,-1.0602291330622384,3.755893238920022,0.3333333333333333
50000.0,1,3,1,51,0,-3.0167088254324947,1.3711329649976665,-0.6798864306569488,-1.1666666666666667
10000.0,2,2,2,31,0,-3.467113029242017,-0.6385957639767584,0.2588433348645389,-0.5
30000.0,1,3,2,27,0,-1.4281409650983223,-1.314952596352347,3.0713075915320758,0.3333333333333333
230000.0,2,2,1,29,0,0.3189329074867781,1.4717011404458702,1.1158271448774384,0.0
50000.0,2,3,1,61,0,-1.7391528215124177,-1.028542387722606,1.3915152019822556,0.3333333333333333
20000.0,1,2,1,31,0,-2.3203356222651945,-1.4057456978141418,1.0646881551240859,0.0
20000.0,2,2,2,31,0,-2.2206898574757457,-0.3615667408988468,0.2961986934556232,0.0
360000.0,1,2,1,26,0,-4.017708065669627,-1.660374347748581,0.5502103953120944,-1.6666666666666667
120000.0,1,1,2,28,0,-2.7023379841476225,0.36913693654534363,-0.21684115609402568,0.3333333333333333
400000.0,1,1,1,35,0,2.848161566494565,5.329272139676271,1.384887834772204,-0.5
360000.0,1,1,1,40,0,-3.1065477869998124,2.8326674510710443,-1.3446965070302943,-2.0
500000.0,1,1,1,55,0,12.120076723817355,13.862449910223376,1.0565829912456506,-0.16666666666666666
500000.0,1,1,1,50,0,12.67082548814807,3.682248372153426,0.2693508431766431,0.0
80000.0,1,2,2,26,0,-3.672903201575542,-1.4546046618222792,0.5442040179251022,-0.16666666666666666
20000.0,2,2,2,23,0,-3.825002302491562,-1.3814394445666687,0.4890047145619255,-2.0
20000.0,2,1,2,24,0,-2.158426717908352,-1.281261860685391,1.1060361789641986,0.0
200000.0,1,2,1,51,1,-4.005211779777502,-1.6786719926498133,0.5585869202116922,-1.0
50000.0,2,3,1,27,0,-3.2763029666642836,-1.288014584090512,0.565836183914473,0.3333333333333333
120000.0,2,3,1,46,1,-3.9857459551658168,-1.8113131481716942,0.606653471316886,-1.6666666666666667
30000.0,1,2,2,37,0,-2.117412883651607,-1.6130456989593855,1.4435538757062603,0.0
390000.0,1,2,1,35,0,0.3264785528327882,5.937564578778335,4.476185887889591,-0.3333333333333333
200000.0,1,1,1,57,0,-3.667031228720072,-0.9685399824571664,0.3631528465161527,-0.5
260000.0,2,1,1,52,1,-4.003073624177627,-1.6517308568791043,0.5500134407565251,1.0
210000.0,1,2,2,33,0,-2.6042124665094684,1.1297794899675675,-0.7042580166614728,-0.8333333333333334
180000.0,1,1,1,46,0,-4.004113303339224,-1.7069845389223592,0.5682157650395407,0.16666666666666666
120000.0,2,2,1,27,0,3.187845602447951,-0.5436371926649946,-0.1298130934787134,0.3333333333333333
50000.0,1,1,2,26,1,-3.8769562731096974,-1.659245061639281,0.5767362810300227,0.16666666666666666
50000.0,1,2,2,32,0,-1.0771847470596905,-0.06906234792728067,0.8947667843475812,0.0
50000.0,1,1,2,30,0,0.1244831191100576,-0.6874163732409015,-0.6113176459108955,0.3333333333333333
90000.0,2,2,2,24,0,-1.5179491692021814,-1.5154980249415515,2.92595898411409,-0.6666666666666666
80000.0,2,1,2,23,0,-1.46740769988289,-0.04037131204082778,0.08637280055707874,0.8333333333333334
50000.0,1,2,2,24,0,-2.7866043042864845,-1.472577638624634,0.8242326714939472,0.0
310000.0,2,2,2,24,0,9.471176795101467,-0.22476585959334927,-0.021465195745572478,0.0
100000.0,1,1,2,25,0,-2.0988747447134184,-1.221462039722925,1.1115571138560263,0.0
230000.0,2,3,1,50,0,-3.9742279494099577,-1.499495653735023,0.5041629892666769,-0.6666666666666666
120000.0,2,3,2,40,1,-1.1273618842599837,-1.337591904501751,10.502293620054532,0.0
230000.0,1,1,1,48,0,8.052957527441734,-0.22873968230631586,-0.025266845847111266,0.0
360000.0,2,3,1,38,0,-2.0276466016534163,-0.6882874317863114,0.6697705521323204,0.8333333333333334
500000.0,1,1,1,37,0,-1.3774284669558896,7.035522882579103,-18.640678959177055,-1.0
50000.0,1,3,1,44,1,-1.3684827618554256,-1.4981689621615453,4.065777608205598,0.0
30000.0,2,2,2,49,0,-2.7935358481218833,-1.51006649354143,0.8419494347563276,0.6666666666666666
720000.0,2,1,1,45,0,5.0925232359613615,0.5245520044938183,0.08609766170404229,0.0
10000.0,1,1,2,22,0,-3.677842784821211,-1.587104239205468,0.5926801409707974,0.5
400000.0,2,1,2,27,1,-2.6049012552471007,3.7344183628423657,-2.3268835703336723,-2.0
150000.0,2,1,2,33,0,3.5363016760809556,15.158397174164543,3.3415760803766315,-1.0
500000.0,1,1,2,54,0,-3.233150195492509,2.675530368751237,-1.1980969189406283,-2.0
50000.0,1,2,1,25,0,-1.6839079419089473,-1.4473644897796691,2.116314786080325,0.0
210000.0,2,2,2,26,0,-1.576896372481952,-1.3159423630122482,2.281072348142416,0.0
260000.0,2,1,2,36,0,-4.026269873109133,-1.7406013020275402,0.5751639394404965,-1.3333333333333333
240000.0,2,2,1,38,1,-3.8910669252631442,-1.5849948558149694,0.5482387287422285,1.3333333333333333
360000.0,2,2,2,30,0,-3.941788233264295,-1.3792161738689146,0.4688359815548299,-2.0
200000.0,2,1,2,30,0,-3.918176739801318,-1.3806910041625717,0.4731348123405902,-1.3333333333333333
50000.0,2,3,2,43,0,-4.058044867988128,-1.7624693523547745,0.5763386177895728,-1.5
80000.0,2,2,2,23,1,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-1.5
230000.0,1,1,2,29,0,-0.3135355509871097,-0.2084176747128015,-0.30361029622509683,0.0
500000.0,2,1,1,40,0,2.408791899257116,6.504783705556007,1.9082372575966302,-0.3333333333333333
70000.0,1,1,2,40,1,0.370115674438865,-0.994253383691041,-0.7256711256137117,1.0
50000.0,2,1,1,36,1,-0.19310240774893583,-1.0006329664691238,-1.2400990857806147,1.3333333333333333
210000.0,1,3,2,34,0,-0.4364085288162399,3.5992562537462915,6.3862858786462136,-0.6666666666666666
220000.0,2,1,1,41,0,7.155722785518887,0.6347014775700958,0.07782283609455891,0.0
100000.0,2,2,1,29,0,3.1985086994702834,-0.7753314051838341,-0.18466828597536455,1.3333333333333333
150000.0,1,2,2,45,0,-3.6695082646282184,-0.8176647560656145,0.3062978927242581,-1.1666666666666667
50000.0,1,2,1,42,0,-3.321180733092378,-0.30754410916708086,0.13249468461568575,-1.5
50000.0,1,3,1,45,0,-3.9754856027086856,-1.5082422031225082,0.50688943066957,-0.5
410000.0,1,2,2,48,1,-2.513863099079204,1.1736433919310216,-0.7752638878937478,-0.3333333333333333
80000.0,2,2,2,29,0,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-2.0
70000.0,1,2,1,35,0,0.19596172548904256,-0.7837973164153464,-0.6553698999814084,0.8333333333333334
210000.0,2,3,2,28,0,-4.03201471452106,-1.7837619101068973,0.5883091205210929,-1.1666666666666667
290000.0,2,2,2,36,0,23.82387010971743,4.965606747223104,0.2000335453447,0.0
50000.0,1,2,1,42,1,-2.7888857999831065,-1.5413049665389356,0.86160053735878,0.0
380000.0,1,2,1,40,0,-1.6089257739694203,3.8244304659038892,-6.280618475012932,-0.3333333333333333
60000.0,2,2,2,24,0,1.2758782890599984,-1.0193094069744715,-0.44787518378035707,0.8333333333333334
200000.0,1,1,1,37,0,-3.6471545202220246,-1.207556781660192,0.45617162596118893,-0.16666666666666666
